6.917e+05	5.7989e+05	8.486e+05	8.4683e+05	8.8449e+05	9.9714e+05	9.864e+05	6.6097e+05	9.1105e+05	9.473e+05	0	9.1834e+05	8.8233e+05	9.2525e+05	5.6232e+05	8.9968e+05	8.6971e+05	1.9045e+05	3.9861e+05	3.7236e+05	1.0936e+05	1.9866e+05	5.8461e+05	1.338e+05	3.9421e+05	5.3452e+05	4.1898e+05	40215	40482	9.5839e+05	1.0015e+06	4.2067e+05	4.2233e+05	2.9798e+05	4.6568e+05	1.3958e+05	4.7329e+05	2.3975e+05	4.7014e+05	3.3052e+05	2.296e+05	4.6794e+05	3.7119e+05	3.5879e+05	1.8197e+05	8.8764e+05	1.3194e+05	9.5127e+05	5.0655e+05	3.6422e+05	7.6585e+05	4.1716e+05	84837	2.1682e+05	5.3072e+05	9.7299e+05	9.6791e+05	1.2265e+05	9.7532e+05	1.3963e+05	89791	2.841e+05	9.6337e+05	3.3811e+05	8.3876e+05	1.2783e+05
2.3768e+05	6.0338e+05	2.4829e+05	8.9677e+05	7.8816e+05	8.6305e+05	9.4708e+05	2.3787e+05	9.4941e+05	8.7901e+05	9.1834e+05	0	9.6238e+05	9.1837e+05	9.9885e+05	9.7329e+05	9.6135e+05	74503	2.1975e+05	6.804e+05	91796	84133	1.0043e+06	90404	3.7214e+05	9.5046e+05	5.5067e+05	36171	35550	8.4947e+05	8.5499e+05	7.6592e+05	8.0616e+05	8.8723e+05	8.3434e+05	3.8961e+05	7.9702e+05	7.0219e+05	4.6119e+05	6.6336e+05	5.084e+05	9.2143e+05	3.5042e+05	6.8928e+05	5.5279e+05	9.4669e+05	6.0514e+05	6.8567e+05	5.7558e+05	5.027e+05	9.1717e+05	9.3661e+05	4.849e+05	4.1808e+05	9.2042e+05	9.4847e+05	8.3293e+05	8.2326e+05	8.5589e+05	6.4623e+05	1.7598e+05	7.3254e+05	9.2437e+05	3.3892e+05	7.2484e+05	1.7981e+05
2.8658e+05	9.2294e+05	9.3923e+05	9.8484e+05	3.8408e+05	7.1532e+05	8.4616e+05	3.4366e+05	7.2481e+05	3.2289e+05	8.8233e+05	9.6238e+05	0	9.4737e+05	9.7181e+05	8.8954e+05	8.3629e+05	79155	2.8906e+05	4.353e+05	2.569e+05	1.2911e+05	1.0027e+06	2.2201e+05	1.2731e+05	9.615e+05	6.1006e+05	81890	54209	6.6229e+05	8.1866e+05	5.662e+05	5.7539e+05	8.0479e+05	6.8024e+05	4.7137e+05	8.2354e+05	4.6024e+05	96654	8.435e+05	2.4146e+05	7.2845e+05	2.5863e+05	6.9887e+05	4.0374e+05	3.2637e+05	3.1916e+05	4.8347e+05	7.783e+05	7.5254e+05	7.3531e+05	5.4978e+05	1.5936e+05	7.4908e+05	2.6844e+05	8.6917e+05	9.1544e+05	2.5575e+05	6.958e+05	6.3232e+05	1.1177e+05	2.2336e+05	8.39e+05	2.0409e+05	8.665e+05	2.8724e+05
8.5568e+05	4.9609e+05	9.1515e+05	7.1508e+05	5.0199e+05	8.998e+05	9.1051e+05	4.1113e+05	9.0287e+05	3.9595e+05	9.2525e+05	9.1837e+05	9.4737e+05	0	9.2172e+05	8.9744e+05	9.3262e+05	1.2579e+05	4.7677e+05	4.9436e+05	3.8015e+05	1.9397e+05	9.7966e+05	1.5441e+05	2.8585e+05	9.727e+05	8.8267e+05	65765	37861	8.8934e+05	9.1504e+05	2.3672e+05	8.4519e+05	2.8493e+05	8.6351e+05	6.3835e+05	3.1977e+05	1.9358e+05	3.9403e+05	7.4157e+05	5.547e+05	6.6788e+05	7.5115e+05	6.7822e+05	2.8578e+05	7.4074e+05	6.7681e+05	3.1988e+05	7.1329e+05	4.5965e+05	7.9159e+05	3.4599e+05	2.0902e+05	8.724e+05	5.1156e+05	8.9435e+05	8.4968e+05	2.4159e+05	8.8022e+05	2.6383e+05	2.0097e+05	4.3751e+05	9.0519e+05	8.0351e+05	7.3783e+05	2.4061e+05
5.7092e+05	9.494e+05	5.8325e+05	1.0204e+06	6.6048e+05	5.709e+05	5.8913e+05	3.7006e+05	6.3682e+05	2.5247e+05	5.6232e+05	9.9885e+05	9.7181e+05	9.2172e+05	0	3.2372e+05	1.0083e+06	53275	2.2934e+05	9.631e+05	2.1744e+05	2.7974e+05	6.0894e+05	97127	3.651e+05	9.5607e+05	1.9193e+05	52581	52383	5.3742e+05	5.4375e+05	3.7637e+05	4.7742e+05	2.9935e+05	7.9062e+05	6.5424e+05	4.1364e+05	3.1812e+05	65065	2.2263e+05	8.1083e+05	9.303e+05	7.9416e+05	7.7159e+05	96006	7.747e+05	3.1315e+05	5.6366e+05	2.6844e+05	1.9641e+05	6.4764e+05	4.552e+05	91125	7.7372e+05	1.2461e+05	5.5941e+05	9.4421e+05	3.0232e+05	5.7409e+05	91186	1.5005e+05	2.521e+05	5.7133e+05	2.7848e+05	7.9266e+05	4.2024e+05
6.8451e+05	2.9249e+05	7.2475e+05	5.7918e+05	7.9728e+05	9.3725e+05	9.6571e+05	5.2093e+05	9.3509e+05	9.962e+05	8.9968e+05	9.7329e+05	8.8954e+05	8.9744e+05	3.2372e+05	0	8.9032e+05	94293	3.914e+05	2.9219e+05	68615	1.1272e+05	9.5613e+05	2.8594e+05	7.2466e+05	5.1895e+05	4.413e+05	1.0631e+05	1.0389e+05	8.3442e+05	9.0479e+05	2.6349e+05	2.4146e+05	8.8863e+05	4.2797e+05	3.1707e+05	4.9491e+05	6.055e+05	1.524e+05	6.4304e+05	3.9321e+05	8.5964e+05	4.7608e+05	6.9301e+05	3.9651e+05	7.5025e+05	5.4932e+05	2.4638e+05	5.9572e+05	4.4151e+05	8.5701e+05	5.5194e+05	90013	5.5352e+05	5.907e+05	9.4706e+05	9.1665e+05	7.2696e+05	8.7078e+05	1.1369e+05	2.1936e+05	4.2166e+05	9.5358e+05	2.6861e+05	9.7108e+05	7.7863e+05
9.2708e+05	8.7713e+05	9.5182e+05	8.7146e+05	8.5151e+05	7.9817e+05	8.4962e+05	4.0182e+05	9.2729e+05	8.1867e+05	8.6971e+05	9.6135e+05	8.3629e+05	9.3262e+05	1.0083e+06	8.9032e+05	0	76331	4.5443e+05	4.1821e+05	87103	86964	1.0157e+06	2.0144e+05	3.9032e+05	9.609e+05	9.1855e+05	43398	43034	8.4817e+05	6.0477e+05	8.6998e+05	9.3997e+05	6.3265e+05	8.908e+05	8.3781e+05	5.4478e+05	2.5901e+05	78512	7.4564e+05	2.69e+05	9.1446e+05	2.4154e+05	9.7145e+05	8.9697e+05	9.0821e+05	8.5206e+05	8.8067e+05	1.0087e+06	2.2709e+05	8.7169e+05	8.532e+05	4.3185e+05	2.8129e+05	7.765e+05	8.0842e+05	9.129e+05	8.5344e+05	9.1013e+05	8.7052e+05	8.3599e+05	1.8478e+05	9.3839e+05	1.6947e+05	1.0161e+06	6.866e+05
2.2312e+05	76770	1.5089e+05	69243	45947	33717	57072	76907	71394	1.2367e+05	1.9045e+05	74503	79155	1.2579e+05	53275	94293	76331	0	89725	1.9374e+05	1.6122e+05	1.6734e+05	1.133e+05	2.2706e+05	95669	62687	1.2399e+05	18962	18755	2.1859e+05	2.2599e+05	2.0415e+05	2.5198e+05	33897	1.9318e+05	1.1986e+05	37643	24080	53027	1.4911e+05	1.2655e+05	72264	1.6918e+05	86638	1.3743e+05	1.8007e+05	1.8787e+05	2.6359e+05	79509	35892	1.1324e+05	2.4932e+05	2.4104e+05	85461	2.4059e+05	56733	53776	1.8599e+05	2.506e+05	2.6662e+05	2.7646e+05	28263	1.955e+05	38059	1.0828e+05	1.8813e+05
1.2252e+05	4.119e+05	2.1776e+05	5.5192e+05	3.7897e+05	3.137e+05	3.8547e+05	4.4032e+05	1.1984e+05	1.435e+05	3.9861e+05	2.1975e+05	2.8906e+05	4.7677e+05	2.2934e+05	3.914e+05	4.5443e+05	89725	0	9.6237e+05	2.6756e+05	81744	4.5981e+05	97729	1.9312e+05	9.2159e+05	1.0831e+05	2.3821e+05	2.3337e+05	3.9082e+05	4.9462e+05	2.0833e+05	2.0633e+05	4.3364e+05	8.4963e+05	2.9533e+05	8.5452e+05	5.0677e+05	51304	1.8349e+05	6.1908e+05	2.8304e+05	3.2935e+05	2.3955e+05	1.252e+05	4.2167e+05	3.0241e+05	3.9794e+05	4.4464e+05	5.8796e+05	1.7416e+05	4.2993e+05	1.1388e+05	4.9396e+05	3.8703e+05	2.2235e+05	7.4468e+05	1.0834e+05	4.9331e+05	2.3575e+05	62224	6.0377e+05	4.8917e+05	7.7803e+05	7.6176e+05	2.4661e+05
1.2447e+05	3.4459e+05	1.7855e+05	7.6798e+05	1.2999e+05	2.2443e+05	2.6156e+05	4.3622e+05	49270	1.758e+05	3.7236e+05	6.804e+05	4.353e+05	4.9436e+05	9.631e+05	2.9219e+05	4.1821e+05	1.9374e+05	9.6237e+05	0	9.5649e+05	2.6509e+05	4.9007e+05	67381	3.4363e+05	9.1572e+05	4.824e+05	1.5553e+05	1.6657e+05	2.6328e+05	2.4641e+05	2.1468e+05	1.5835e+05	3.7823e+05	8.9059e+05	5.2497e+05	7.8855e+05	3.4618e+05	41123	2.5934e+05	6.318e+05	3.3267e+05	8.4108e+05	1.612e+05	3.0712e+05	6.8272e+05	3.0771e+05	3.5721e+05	6.7529e+05	7.2657e+05	2.5797e+05	47469	3.276e+05	6.6495e+05	3.6124e+05	2.0115e+05	2.9808e+05	3.8716e+05	1.3368e+05	85246	64584	5.3853e+05	3.6051e+05	6.3776e+05	3.8904e+05	2.3826e+05
53968	2.207e+05	69142	2.5148e+05	55843	1.567e+05	86235	2.2668e+05	46533	70504	1.0936e+05	91796	2.569e+05	3.8015e+05	2.1744e+05	68615	87103	1.6122e+05	2.6756e+05	9.5649e+05	0	88208	93108	38389	1.2232e+05	8.2407e+05	64833	2.2394e+05	1.812e+05	87378	87253	79225	52448	1.4033e+05	8.6368e+05	1.4794e+05	2.2924e+05	2.5434e+05	52407	1.413e+05	6.53e+05	41164	4.582e+05	1.5556e+05	43289	3.3586e+05	3.138e+05	79374	2.9196e+05	2.1909e+05	51877	60854	36069	1.9907e+05	77267	1.8074e+05	61974	2.0827e+05	1.5453e+05	42101	43889	1.6675e+05	66761	2.5178e+05	1.742e+05	1.0598e+05
1.3775e+05	2.3458e+05	79007	81292	49425	46872	93081	55737	74126	87444	1.9866e+05	84133	1.2911e+05	1.9397e+05	2.7974e+05	1.1272e+05	86964	1.6734e+05	81744	2.6509e+05	88208	0	1.9864e+05	5.1946e+05	1.0705e+05	91604	64159	34287	33261	83073	85508	1.7371e+05	4.8338e+05	90825	74232	1.8766e+05	54970	58885	55675	2.7958e+05	64075	2.5023e+05	84648	2.8613e+05	3.79e+05	3.9328e+05	4.0082e+05	94593	84392	51615	2.8724e+05	83727	3.609e+05	89458	3.3971e+05	83341	2.2071e+05	3.1525e+05	83271	1.5421e+05	6.5356e+05	51118	84163	1.9208e+05	3.2792e+05	5.6393e+05
2.4609e+05	6.2585e+05	2.5661e+05	4.6833e+05	8.9759e+05	9.2136e+05	7.0638e+05	1.4808e+05	8.8591e+05	8.1532e+05	5.8461e+05	1.0043e+06	1.0027e+06	9.7966e+05	6.0894e+05	9.5613e+05	1.0157e+06	1.133e+05	4.5981e+05	4.9007e+05	93108	1.9864e+05	0	2.8628e+05	7.908e+05	8.4748e+05	4.4707e+05	71258	44006	7.9985e+05	9.3502e+05	9.9517e+05	1.0044e+06	7.5909e+05	7.2625e+05	8.8584e+05	2.5003e+05	2.6806e+05	1.069e+05	8.6765e+05	2.6848e+05	8.6161e+05	1.8786e+05	2.8709e+05	2.906e+05	9.9314e+05	8.1562e+05	9.1068e+05	1.0027e+06	86806	9.1536e+05	9.0741e+05	5.5198e+05	92924	5.4206e+05	8.8925e+05	9.6282e+05	3.2294e+05	5.8267e+05	2.1554e+05	7.7559e+05	4.2138e+05	9.6371e+05	2.0144e+05	1.0066e+06	3.003e+05
4.3942e+05	1.8223e+05	2.8773e+05	1.7399e+05	3.9086e+05	90376	4.9797e+05	1.9277e+05	1.9628e+05	2.9015e+05	1.338e+05	90404	2.2201e+05	1.5441e+05	97127	2.8594e+05	2.0144e+05	2.2706e+05	97729	67381	38389	5.1946e+05	2.8628e+05	0	4.4185e+05	1.4857e+05	2.8065e+05	38837	36424	2.3735e+05	2.8942e+05	7.509e+05	1.0078e+06	1.1117e+05	2.0529e+05	4.6136e+05	40657	78346	45041	5.0982e+05	2.2068e+05	8.0716e+05	82738	9.4049e+05	9.5116e+05	9.857e+05	6.2549e+05	4.636e+05	3.7006e+05	53850	9.1823e+05	4.3593e+05	6.7791e+05	2.7449e+05	8.9227e+05	3.9823e+05	4.3107e+05	6.2659e+05	4.407e+05	1.0088e+06	5.186e+05	68060	2.8673e+05	78079	4.4224e+05	2.1806e+05
9.6213e+05	2.382e+05	9.1656e+05	4.0214e+05	4.3133e+05	2.0702e+05	3.7383e+05	1.9783e+05	4.3293e+05	4.9178e+05	3.9421e+05	3.7214e+05	1.2731e+05	2.8585e+05	3.651e+05	7.2466e+05	3.9032e+05	95669	1.9312e+05	3.4363e+05	1.2232e+05	1.0705e+05	7.908e+05	4.4185e+05	0	3.3351e+05	6.229e+05	33857	62619	2.0017e+05	1.9951e+05	3.029e+05	8.5046e+05	2.4674e+05	3.192e+05	3.2266e+05	98175	1.1178e+05	63634	6.9517e+05	1.1317e+05	3.7078e+05	1.6195e+05	2.8347e+05	8.1267e+05	5.9757e+05	2.0813e+05	9.204e+05	2.4469e+05	78272	8.2463e+05	6.833e+05	5.2175e+05	1.0596e+05	6.4746e+05	4.2198e+05	5.2665e+05	4.6457e+05	6.8322e+05	6.1522e+05	5.7191e+05	68517	1.8879e+05	1.2248e+05	8.6001e+05	2.2994e+05
2.0871e+05	5.357e+05	1.2474e+05	8.6217e+05	1.7993e+05	2.1559e+05	3.786e+05	59592	1.145e+05	2.3261e+05	5.3452e+05	9.5046e+05	9.615e+05	9.727e+05	9.5607e+05	5.1895e+05	9.609e+05	62687	9.2159e+05	9.1572e+05	8.2407e+05	91604	8.4748e+05	1.4857e+05	3.3351e+05	0	1.2647e+05	1.1866e+05	1.6466e+05	2.5905e+05	2.6355e+05	1.2628e+05	1.2747e+05	2.4392e+05	8.7683e+05	77582	8.2956e+05	7.2538e+05	1.7914e+05	87078	5.3535e+05	2.1541e+05	8.6929e+05	91049	91212	1.9688e+05	85453	3.4313e+05	6.7494e+05	7.6474e+05	4.4254e+05	2.1255e+05	78745	9.5226e+05	1.7977e+05	2.1578e+05	6.7829e+05	83748	2.5671e+05	89259	83001	6.5767e+05	5.3507e+05	8.5142e+05	5.0104e+05	87077
6.083e+05	7.1385e+05	6.4775e+05	1.2381e+05	1.4543e+05	3.1955e+05	9.6551e+05	3.636e+05	9.568e+05	4.4509e+05	4.1898e+05	5.5067e+05	6.1006e+05	8.8267e+05	1.9193e+05	4.413e+05	9.1855e+05	1.2399e+05	1.0831e+05	4.824e+05	64833	64159	4.4707e+05	2.8065e+05	6.229e+05	1.2647e+05	0	36197	39632	9.5677e+05	8.5728e+05	9.9595e+05	1.0042e+06	9.0286e+05	3.0522e+05	4.6901e+05	3.727e+05	1.7517e+05	1.8219e+05	9.3475e+05	2.3485e+05	9.0478e+05	1.9814e+05	7.4842e+05	9.77e+05	9.835e+05	6.6887e+05	9.8671e+05	7.7221e+05	83022	9.0823e+05	8.6353e+05	2.5626e+05	93584	9.8011e+05	1.3856e+05	9.2103e+05	5.9335e+05	9.5956e+05	2.5421e+05	8.2559e+05	96616	1.5221e+05	67285	9.8626e+05	4.1466e+05
35402	67495	45747	2.1317e+05	37930	56592	85203	85440	67086	39177	40215	36171	81890	65765	52581	1.0631e+05	43398	18962	2.3821e+05	1.5553e+05	2.2394e+05	34287	71258	38837	33857	1.1866e+05	36197	0	1.0629e+06	64297	90659	39273	40638	61315	75253	39466	2.0971e+05	2.8646e+05	19862	32563	1.6685e+05	40175	52313	35119	33153	30612	30777	33117	77074	2.4465e+05	67886	51427	29157	1.8244e+05	68388	65212	85435	29443	36938	35750	28628	1.4229e+05	75203	2.4236e+05	73367	33233
35550	98713	45506	2.1001e+05	39885	85409	1.264e+05	96307	75481	38512	40482	35550	54209	37861	52383	1.0389e+05	43034	18755	2.3337e+05	1.6657e+05	1.812e+05	33261	44006	36424	62619	1.6466e+05	39632	1.0629e+06	0	60801	78622	38796	37678	59172	73922	37859	5.0696e+05	1.2194e+05	31826	30426	1.6999e+05	38492	38589	32465	32119	32925	28285	29650	59800	2.9253e+05	66663	32130	25172	2.1796e+05	37782	83994	1.4397e+05	27551	37168	35370	27589	91313	73849	2.2092e+05	53552	32115
9.5233e+05	89064	9.4201e+05	3.0582e+05	9.2883e+05	7.6482e+05	1.0123e+06	6.2478e+05	7.2899e+05	9.9073e+05	9.5839e+05	8.4947e+05	6.6229e+05	8.8934e+05	5.3742e+05	8.3442e+05	8.4817e+05	2.1859e+05	3.9082e+05	2.6328e+05	87378	83073	7.9985e+05	2.3735e+05	2.0017e+05	2.5905e+05	9.5677e+05	64297	60801	0	1.063e+06	2.8308e+05	2.5022e+05	4.9934e+05	4.1532e+05	71717	2.4897e+05	3.2439e+05	1.3709e+05	1.1571e+05	3.1753e+05	6.1605e+05	4.2279e+05	1.7621e+05	1.6312e+05	6.332e+05	80133	9.8783e+05	2.1987e+05	2.2736e+05	3.9e+05	6.4415e+05	84257	1.5709e+05	2.3828e+05	2.532e+05	1.0074e+06	78728	2.5802e+05	79077	84449	1.0737e+05	2.5366e+05	3.1888e+05	7.3483e+05	1.3783e+05
